0,20.330716891742952
1,17.92342495973589
2,22.870831349715058
3,20.855980339277153
4,12.554063477315768
5,18.832004995285168
6,19.37939966528826
7,20.35021789067538
8,21.60720992354276
9,15.845907190829397
10,25.081766611034006
11,17.84669101171621
12,17.465824310409936
13,27.03635572736522
14,26.814856848317906
15,21.840051801664085
16,10.723421093653197
17,21.812135721335633
18,29.044995041439602
19,18.812351046080273
20,28.196775749649834
21,14.537413906919543
22,21.351255237434586
23,20.02559288936334
24,11.457547014703596
25,24.855309178583152
26,24.983315768104568
27,27.20273317617254
28,26.61893454672266
29,12.542424916603595
30,14.920281750948028
31,21.942124844625646
32,13.928266200460849
33,26.384076436922133
34,19.659954416108352
35,25.40670837202925
36,16.881765044958602
37,20.176339036737062
38,15.104033292711586
39,16.912622841851476
40,19.785269793777072
41,24.99802305910464
42,18.83581706413966
43,21.53331930995251
44,15.399367906682567
45,14.565337053430495
46,21.340234529776833
47,18.177547289621494
48,15.995065419329821
49,24.385102448307915
50,14.972046472392936
51,10.607435283284733
52,23.77116209848063
53,22.19931992297064
54,20.893070963459536
55,15.872621614326928
56,21.51896930422815
57,17.879900303463856
58,20.4848656479204
59,13.794236804975913
60,22.153655855887248
61,20.781625560003228
62,19.909031155251814
63,26.157623305657303
64,15.207379029710477
65,16.52043307160974
66,21.304697961257975
67,13.764526675378077
68,25.962300412920758
69,23.56513716328552
70,19.810317181916716
71,23.258239524667058
72,22.60078529232032
73,22.49616302360486
74,17.319742947897975
75,21.887142956793888
76,6.907334567201721
77,18.375640249214545
78,16.264404560064996
79,19.070335977272148
80,16.122612588391
81,20.02065057753455
82,23.63041630489097
83,17.2551849670734
84,19.161241642510813
85,24.563173697120245
86,26.842214056264822
87,21.24632291955725
88,21.405913360967283
89,25.32859643530263
90,26.72905781097507
91,17.426184712110157
92,27.688887919207865
93,16.890297735066035
94,25.501110959177954
95,20.993041556654067
96,25.89373357834071
97,22.561737470677553
98,18.380080815246085
99,27.05735165718263
100,18.400040671262115
101,20.28982127354267
102,21.569445567581255
103,19.9148841376071
104,19.896772442417845
105,25.158400563507293
106,12.398502896203645
107,25.98776859239555
108,28.474421708575996
109,25.078140875381365
110,23.877566042919852
111,23.325318018274203
112,9.263173867891393
113,15.173910829311314
114,21.73351250933619
115,19.82147550048756
116,30.521328970547685
117,26.09832528363883
118,16.597511255855963
119,20.045768026751414
120,24.19033686199853
121,20.118006808072806
122,17.147327620771122
123,14.645564304753329
124,17.86321396768603
125,13.652974439727641
126,26.96433963365562
127,19.11785937192739
128,21.90440679680635
129,7.990091598653583
130,16.322728002196737
131,29.95753094073001
132,27.466365519800256
133,21.185960347128017
134,21.65067631075829
135,21.72775835178464
136,18.87774855687212
137,14.717757439065885
138,16.25235350288951
139,17.572642266147692
140,20.099701702771863
141,25.18630274544724
142,18.249262977622866
143,24.703447663041786
144,11.331810294263127
145,25.161757134952957
146,18.88249971725716
147,18.077708605479522
148,21.37461517033107
149,23.75776414805247
150,21.866435744053252
151,22.382854549319532
152,25.171513289999137
153,17.66039808542611
154,15.259586259895025
155,21.549119377364192
156,24.283242986467386
157,22.962037730339198
158,18.834526570866014
159,14.647333504066891
160,26.625529317380362
161,18.799753989875512
162,15.247972734288648
163,20.368869539576075
164,26.60146235027908
165,17.47733307120917
166,22.17399203217906
167,17.732008164420805
168,27.838794233944316
169,24.85655063243263
170,28.382242968001826
171,14.708622254775445
172,22.290816063012404
173,16.69026879827243
174,14.040763741403524
175,19.696772706111517
176,15.194395955462934
177,18.77606213014724
178,18.22736533598488
179,18.5063289851612
180,22.16376792463095
181,8.182187919837808
182,13.41611923784664
183,26.785322036281194
184,20.821224473263147
185,17.964623466782864
186,15.908851638534333
187,18.968383567056204
188,17.790949617310034
189,21.74062296475299
190,11.341863220551726
191,19.58796526843704
192,20.981196761117584
193,19.636767604459642
194,17.150500791407683
195,11.270039464839055
196,14.896852810200981
197,19.016386095015775
198,29.26702865171545
199,16.9450647858757
200,17.27348406646687
201,22.220388479297927
202,30.845767945067067
203,25.953246681619923
